           flux         loglam           ivar
              E              E              E
                                             
   1.007911E+01   3.750300E+00   1.828711E+00
   1.207628E+01   3.750400E+00   1.748791E+00
   1.033495E+01   3.750500E+00   1.727707E+00
   1.027667E+01   3.750600E+00   1.604804E+00
   1.076276E+01   3.750700E+00   1.499017E+00
   1.056588E+01   3.750800E+00   1.645095E+00
   1.043393E+01   3.750900E+00   1.869443E+00
   9.198070E+00   3.751000E+00   1.894110E+00
   1.078806E+01   3.751100E+00   1.795078E+00
   9.721699E+00   3.751200E+00   1.806443E+00
   1.071815E+01   3.751300E+00   1.712324E+00
   1.037866E+01   3.751400E+00   1.702547E+00
   1.175609E+01   3.751500E+00   1.734009E+00
   1.052789E+01   3.751600E+00   1.845225E+00
   1.013379E+01   3.751700E+00   1.754043E+00
   1.101506E+01   3.751800E+00   1.603373E+00
   9.705967E+00   3.751900E+00   1.696249E+00
   1.132104E+01   3.752000E+00   1.775529E+00
   9.920855E+00   3.752100E+00   1.880616E+00
   1.066498E+01   3.752200E+00   1.809736E+00
   9.645683E+00   3.752300E+00   1.765335E+00
   9.334687E+00   3.752400E+00   1.779496E+00
   1.076147E+01   3.752500E+00   1.828480E+00
   9.638666E+00   3.752600E+00   1.825840E+00
   9.940990E+00   3.752700E+00   1.639820E+00
   1.154791E+01   3.752800E+00   1.460800E+00
   1.017445E+01   3.752900E+00   1.543635E+00
   9.176585E+00   3.753000E+00   1.745276E+00
   1.169074E+01   3.753100E+00   1.666855E+00
   1.065183E+01   3.753200E+00   1.669660E+00
   1.047014E+01   3.753300E+00   1.770686E+00
   9.382162E+00   3.753400E+00   1.902393E+00
   1.060310E+01   3.753500E+00   1.773058E+00
   1.039907E+01   3.753600E+00   1.630235E+00
   8.990756E+00   3.753700E+00   1.588845E+00
   1.011927E+01   3.753800E+00   1.531255E+00
   9.707447E+00   3.753900E+00   1.572987E+00
   1.026148E+01   3.754000E+00   1.552145E+00
   9.031067E+00   3.754100E+00   1.522456E+00
   8.794402E+00   3.754200E+00   1.501476E+00
   9.090466E+00   3.754300E+00   1.625356E+00
   1.025311E+01   3.754400E+00   1.680178E+00
   1.065837E+01   3.754500E+00   1.634565E+00
   1.101067E+01   3.754600E+00   1.486225E+00
   1.002070E+01   3.754700E+00   1.423864E+00
   1.008279E+01   3.754800E+00   1.384894E+00
   9.996748E+00   3.754900E+00   1.270476E+00
   1.130039E+01   3.755000E+00   1.101095E+00
   9.195721E+00   3.755100E+00   1.180584E+00
   1.055114E+01   3.755200E+00   1.217699E+00
   1.055616E+01   3.755300E+00   1.173837E+00
   9.603972E+00   3.755400E+00   1.274406E+00
   9.229186E+00   3.755500E+00   1.376989E+00
   1.196546E+01   3.755600E+00   1.364567E+00
   9.254785E+00   3.755700E+00   1.548332E+00
   1.077955E+01   3.755800E+00   1.323468E+00
   8.563758E+00   3.755900E+00   1.326455E+00
   1.051354E+01   3.756000E+00   1.483871E+00
   1.106476E+01   3.756100E+00   1.415160E+00
   1.001744E+01   3.756200E+00   1.512853E+00
   1.077289E+01   3.756300E+00   1.581655E+00
   9.358794E+00   3.756400E+00   1.695116E+00
   1.064983E+01   3.756500E+00   1.700415E+00
   1.011635E+01   3.756600E+00   1.740435E+00
   1.024314E+01   3.756700E+00   1.674558E+00
   9.407766E+00   3.756800E+00   1.673332E+00
   9.974866E+00   3.756900E+00   1.698092E+00
   1.011013E+01   3.757000E+00   1.738123E+00
   1.034874E+01   3.757100E+00   1.697652E+00
   9.744083E+00   3.757200E+00   1.513370E+00
   9.625687E+00   3.757300E+00   1.497199E+00
   9.134750E+00   3.757400E+00   1.612848E+00
   7.671030E+00   3.757500E+00   1.821268E+00
   1.206330E+01   3.757600E+00   1.652544E+00
   1.017157E+01   3.757700E+00   1.675466E+00
   9.933359E+00   3.757800E+00   1.658211E+00
   1.130637E+01   3.757900E+00   1.558612E+00
   1.009879E+01   3.758000E+00   1.546689E+00
   1.110322E+01   3.758100E+00   1.512666E+00
   1.098950E+01   3.758200E+00   1.517670E+00
   1.006732E+01   3.758300E+00   1.540982E+00
   1.005406E+01   3.758400E+00   1.678129E+00
   1.040560E+01   3.758500E+00   1.653070E+00
   8.608650E+00   3.758600E+00   1.737665E+00
   1.045120E+01   3.758700E+00   1.634409E+00
   1.097543E+01   3.758800E+00   1.589263E+00
   1.004554E+01   3.758900E+00   1.552169E+00
   1.065503E+01   3.759000E+00   1.442034E+00
   9.822759E+00   3.759100E+00   1.480947E+00
   1.044265E+01   3.759200E+00   1.527933E+00
   1.000421E+01   3.759300E+00   1.734145E+00
   1.059629E+01   3.759400E+00   1.641259E+00
   9.035892E+00   3.759500E+00   1.731225E+00
   1.005379E+01   3.759600E+00   1.650723E+00
   9.925791E+00   3.759700E+00   1.583567E+00
   9.497342E+00   3.759800E+00   1.609002E+00
   9.769233E+00   3.759900E+00   1.714909E+00
   8.814919E+00   3.760000E+00   1.779781E+00
   1.092373E+01   3.760100E+00   1.613488E+00
   9.155677E+00   3.760200E+00   1.590289E+00
   1.027489E+01   3.760300E+00   1.523968E+00
   1.510226E+01   3.760400E+00   1.359939E+00
   1.027335E+01   3.760500E+00   1.686038E+00
   9.138951E+00   3.760600E+00   1.685346E+00
   9.313550E+00   3.760700E+00   1.681347E+00
   1.088021E+01   3.760800E+00   1.553423E+00
   9.553256E+00   3.760900E+00   1.516792E+00
   9.795023E+00   3.761000E+00   1.483381E+00
   8.518727E+00   3.761100E+00   1.503561E+00
   9.151650E+00   3.761200E+00   1.357516E+00
   9.398256E+00   3.761300E+00   1.156387E+00
   8.744794E+00   3.761400E+00   1.175206E+00
   9.083764E+00   3.761500E+00   1.375872E+00
   9.312058E+00   3.761600E+00   1.514901E+00
   9.413648E+00   3.761700E+00   1.579762E+00
   1.083455E+01   3.761800E+00   1.482970E+00
   1.119487E+01   3.761900E+00   1.419749E+00
   1.046397E+01   3.762000E+00   1.499499E+00
   8.865794E+00   3.762100E+00   1.581397E+00
   1.045621E+01   3.762200E+00   1.515358E+00
   9.509865E+00   3.762300E+00   1.390434E+00
   1.017056E+01   3.762400E+00   1.407762E+00
   9.052268E+00   3.762500E+00   1.430603E+00
   9.970551E+00   3.762600E+00   1.377565E+00
   8.983978E+00   3.762700E+00   1.336323E+00
   9.949452E+00   3.762800E+00   1.167289E+00
   9.432222E+00   3.762900E+00   1.115034E+00
   8.676268E+00   3.763000E+00   1.189499E+00
   7.285015E+00   3.763100E+00   1.313470E+00
   8.318969E+00   3.763200E+00   1.374128E+00
   6.154369E+00   3.763300E+00   1.481466E+00
   9.154556E+00   3.763400E+00   1.475474E+00
   1.020897E+01   3.763500E+00   1.413748E+00
   9.931415E+00   3.763600E+00   1.344762E+00
   1.005824E+01   3.763700E+00   1.319062E+00
   7.887187E+00   3.763800E+00   1.239435E+00
   9.422746E+00   3.763900E+00   1.138501E+00
   9.864149E+00   3.764000E+00   1.143283E+00
   9.475082E+00   3.764100E+00   1.183886E+00
   9.948642E+00   3.764200E+00   1.245461E+00
   1.034774E+01   3.764300E+00   1.271934E+00
   1.039515E+01   3.764400E+00   1.310030E+00
   8.590375E+00   3.764500E+00   1.328461E+00
   1.007475E+01   3.764600E+00   1.247711E+00
   1.011794E+01   3.764700E+00   1.214500E+00
   9.864263E+00   3.764800E+00   1.185546E+00
   9.990014E+00   3.764900E+00   1.196031E+00
   1.087845E+01   3.765000E+00   1.118645E+00
   1.055369E+01   3.765100E+00   1.098093E+00
   9.002890E+00   3.765200E+00   1.144437E+00
   8.629132E+00   3.765300E+00   1.124658E+00
   9.087742E+00   3.765400E+00   1.110389E+00
   9.310870E+00   3.765500E+00   1.193138E+00
   8.844645E+00   3.765600E+00   1.228384E+00
   8.808823E+00   3.765700E+00   1.184190E+00
   9.648614E+00   3.765800E+00   1.173736E+00
   9.587260E+00   3.765900E+00   1.175726E+00
   9.824541E+00   3.766000E+00   1.085392E+00
   8.918118E+00   3.766100E+00   9.803680E-01
   9.927333E+00   3.766200E+00   1.001372E+00
   8.340165E+00   3.766300E+00   1.103990E+00
   1.027422E+01   3.766400E+00   1.145549E+00
   9.863242E+00   3.766500E+00   1.087109E+00
   1.147683E+01   3.766600E+00   1.001168E+00
   9.095082E+00   3.766700E+00   1.151109E+00
   9.210518E+00   3.766800E+00   1.179727E+00
   9.895029E+00   3.766900E+00   1.144871E+00
   9.338772E+00   3.767000E+00   1.083117E+00
   1.094860E+01   3.767100E+00   1.039308E+00
   9.497749E+00   3.767200E+00   1.104669E+00
   9.413288E+00   3.767300E+00   1.177104E+00
   8.917675E+00   3.767400E+00   1.187471E+00
   1.059159E+01   3.767500E+00   1.189978E+00
   9.548568E+00   3.767600E+00   1.167816E+00
   6.965176E+00   3.767700E+00   1.186654E+00
   9.319807E+00   3.767800E+00   1.130678E+00
   9.308946E+00   3.767900E+00   1.124297E+00
   1.050616E+01   3.768000E+00   1.136169E+00
   1.088969E+01   3.768100E+00   1.121983E+00
   1.007843E+01   3.768200E+00   1.173439E+00
   1.021307E+01   3.768300E+00   1.159988E+00
   9.421893E+00   3.768400E+00   1.055884E+00
   8.642057E+00   3.768500E+00   9.985151E-01
   9.055371E+00   3.768600E+00   1.021173E+00
   8.340589E+00   3.768700E+00   1.042960E+00
   1.123994E+01   3.768800E+00   9.071085E-01
   1.058923E+01   3.768900E+00   1.007111E+00
   9.177953E+00   3.769000E+00   1.053348E+00
   1.172675E+01   3.769100E+00   1.106349E+00
   8.739015E+00   3.769200E+00   1.310870E+00
   8.575988E+00   3.769300E+00   1.403583E+00
   9.646472E+00   3.769400E+00   1.219416E+00
   9.398571E+00   3.769500E+00   1.284940E+00
   9.711269E+00   3.769600E+00   1.281828E+00
   9.450026E+00   3.769700E+00   1.281268E+00
   9.872549E+00   3.769800E+00   1.341114E+00
   1.081386E+01   3.769900E+00   1.295511E+00
   9.410586E+00   3.770000E+00   1.165334E+00
   9.872276E+00   3.770100E+00   7.371655E-01
   8.224146E+00   3.770200E+00   3.207667E-01
   6.411067E+00   3.770300E+00   2.923054E-01
   8.828780E+00   3.770400E+00   5.671971E-01
   1.025817E+01   3.770500E+00   9.303939E-01
   9.958783E+00   3.770600E+00   6.674706E-01
   6.407985E+00   3.770700E+00   4.294733E-01
   8.219283E+00   3.770800E+00   5.001226E-01
   9.957641E+00   3.770900E+00   1.092973E+00
   9.781001E+00   3.771000E+00   1.533125E+00
   1.083858E+01   3.771100E+00   1.520503E+00
   1.014089E+01   3.771200E+00   1.443934E+00
   1.043246E+01   3.771300E+00   1.404289E+00
   8.779725E+00   3.771400E+00   1.475949E+00
   1.089230E+01   3.771500E+00   1.438190E+00
   1.021419E+01   3.771600E+00   1.477501E+00
   9.661129E+00   3.771700E+00   1.586907E+00
   1.067290E+01   3.771800E+00   1.605605E+00
   1.002473E+01   3.771900E+00   1.617601E+00
   9.785504E+00   3.772000E+00   1.544021E+00
   9.783989E+00   3.772100E+00   1.438419E+00
   9.679216E+00   3.772200E+00   1.467552E+00
   9.488629E+00   3.772300E+00   1.591028E+00
   1.036476E+01   3.772400E+00   1.432911E+00
   1.218584E+01   3.772500E+00   1.377369E+00
   9.686666E+00   3.772600E+00   1.597344E+00
   9.717838E+00   3.772700E+00   1.548958E+00
   9.237158E+00   3.772800E+00   1.438139E+00
   1.007703E+01   3.772900E+00   1.377118E+00
   1.086461E+01   3.773000E+00   1.481081E+00
   8.870468E+00   3.773100E+00   1.703107E+00
   1.021600E+01   3.773200E+00   1.725675E+00
   1.023677E+01   3.773300E+00   1.569034E+00
   1.071347E+01   3.773400E+00   1.332464E+00
   1.076302E+01   3.773500E+00   1.449896E+00
   1.049301E+01   3.773600E+00   1.621743E+00
   1.102986E+01   3.773700E+00   1.649995E+00
   1.028041E+01   3.773800E+00   1.645630E+00
   9.837810E+00   3.773900E+00   1.461687E+00
   1.048754E+01   3.774000E+00   1.491456E+00
   1.090750E+01   3.774100E+00   1.642325E+00
   1.139950E+01   3.774200E+00   1.707746E+00
   1.151994E+01   3.774300E+00   1.705293E+00
   9.685242E+00   3.774400E+00   1.766070E+00
   8.712421E+00   3.774500E+00   1.803593E+00
   9.746181E+00   3.774600E+00   1.941738E+00
   1.063948E+01   3.774700E+00   1.907038E+00
   1.061296E+01   3.774800E+00   1.785698E+00
   1.127308E+01   3.774900E+00   1.666338E+00
   1.107197E+01   3.775000E+00   1.708950E+00
   9.986795E+00   3.775100E+00   1.821351E+00
   9.903996E+00   3.775200E+00   1.971947E+00
   1.052864E+01   3.775300E+00   2.012095E+00
   1.138097E+01   3.775400E+00   1.956453E+00
   1.148337E+01   3.775500E+00   1.741572E+00
   1.016338E+01   3.775600E+00   1.690813E+00
   9.545388E+00   3.775700E+00   1.791475E+00
   1.015178E+01   3.775800E+00   1.995811E+00
   1.097004E+01   3.775900E+00   2.048540E+00
   1.111454E+01   3.776000E+00   2.026937E+00
   1.084087E+01   3.776100E+00   1.947478E+00
   9.871341E+00   3.776200E+00   1.844464E+00
   9.259813E+00   3.776300E+00   1.915030E+00
   1.003148E+01   3.776400E+00   1.992935E+00
   1.128688E+01   3.776500E+00   2.070454E+00
   1.125984E+01   3.776600E+00   1.967274E+00
   1.064113E+01   3.776700E+00   1.919794E+00
   1.009347E+01   3.776800E+00   1.975664E+00
   1.150140E+01   3.776900E+00   2.019713E+00
   1.090166E+01   3.777000E+00   2.011249E+00
   1.267647E+01   3.777100E+00   1.946518E+00
   1.070926E+01   3.777200E+00   2.053350E+00
   1.145980E+01   3.777300E+00   2.099129E+00
   1.082190E+01   3.777400E+00   2.117264E+00
   1.112005E+01   3.777500E+00   2.146592E+00
   1.062638E+01   3.777600E+00   2.159538E+00
   1.067225E+01   3.777700E+00   2.182635E+00
   1.133637E+01   3.777800E+00   2.209445E+00
   1.030571E+01   3.777900E+00   2.290870E+00
   9.870060E+00   3.778000E+00   2.155410E+00
   1.034829E+01   3.778100E+00   2.042846E+00
   1.017373E+01   3.778200E+00   2.059453E+00
   1.101167E+01   3.778300E+00   2.131840E+00
   1.074728E+01   3.778400E+00   2.135088E+00
   1.006155E+01   3.778500E+00   2.118016E+00
   9.873011E+00   3.778600E+00   2.081585E+00
   9.877615E+00   3.778700E+00   2.206790E+00
   1.065306E+01   3.778800E+00   2.308983E+00
   9.895475E+00   3.778900E+00   2.329304E+00
   1.089200E+01   3.779000E+00   2.269679E+00
   1.125407E+01   3.779100E+00   2.236627E+00
   1.047891E+01   3.779200E+00   2.343071E+00
   1.103221E+01   3.779300E+00   2.322565E+00
   1.145351E+01   3.779400E+00   2.214256E+00
   1.050863E+01   3.779500E+00   2.118081E+00
   1.147401E+01   3.779600E+00   1.959273E+00
   1.181653E+01   3.779700E+00   1.941043E+00
   9.856998E+00   3.779800E+00   2.174075E+00
   1.055212E+01   3.779900E+00   2.304327E+00
   1.068341E+01   3.780000E+00   2.435977E+00
   1.030620E+01   3.780100E+00   2.459409E+00
   1.098827E+01   3.780200E+00   2.299427E+00
   1.135251E+01   3.780300E+00   2.249914E+00
   1.179822E+01   3.780400E+00   2.292921E+00
   1.099858E+01   3.780500E+00   2.409022E+00
   9.899659E+00   3.780600E+00   2.448572E+00
   1.043803E+01   3.780700E+00   2.396643E+00
   1.138773E+01   3.780800E+00   2.317537E+00
   1.126747E+01   3.780900E+00   2.383421E+00
   1.099691E+01   3.781000E+00   2.368924E+00
   1.100763E+01   3.781100E+00   2.174317E+00
   1.066937E+01   3.781200E+00   2.145236E+00
   1.160269E+01   3.781300E+00   2.119690E+00
   1.049304E+01   3.781400E+00   2.201950E+00
   9.938500E+00   3.781500E+00   1.877893E+00
   1.015323E+01   3.781600E+00   1.907336E+00
   1.132839E+01   3.781700E+00   1.934353E+00
   1.085083E+01   3.781800E+00   2.257618E+00
   1.126231E+01   3.781900E+00   2.188686E+00
   1.153166E+01   3.782000E+00   2.294183E+00
   1.019289E+01   3.782100E+00   2.551718E+00
   1.012791E+01   3.782200E+00   2.535716E+00
   1.051688E+01   3.782300E+00   2.479551E+00
   1.028684E+01   3.782400E+00   2.471546E+00
   1.166658E+01   3.782500E+00   2.412413E+00
   1.099542E+01   3.782600E+00   2.455493E+00
   1.083970E+01   3.782700E+00   2.393576E+00
   9.742976E+00   3.782800E+00   2.567673E+00
   1.064343E+01   3.782900E+00   2.678304E+00
   1.215120E+01   3.783000E+00   2.492261E+00
   1.249667E+01   3.783100E+00   2.439883E+00
   1.189185E+01   3.783200E+00   2.372617E+00
   1.199916E+01   3.783300E+00   2.393860E+00
   1.232403E+01   3.783400E+00   2.511038E+00
   1.215235E+01   3.783500E+00   2.593500E+00
   1.189605E+01   3.783600E+00   2.594033E+00
   1.215287E+01   3.783700E+00   2.619614E+00
   1.249115E+01   3.783800E+00   2.615124E+00
   1.215425E+01   3.783900E+00   2.671737E+00
   1.156459E+01   3.784000E+00   2.781375E+00
   1.270823E+01   3.784100E+00   2.771188E+00
   1.292671E+01   3.784200E+00   2.643400E+00
   1.384500E+01   3.784300E+00   2.476357E+00
   1.298732E+01   3.784400E+00   2.404695E+00
   1.353338E+01   3.784500E+00   2.317801E+00
   1.393892E+01   3.784600E+00   2.450007E+00
   1.408557E+01   3.784700E+00   2.536103E+00
   1.365026E+01   3.784800E+00   2.553779E+00
   1.391654E+01   3.784900E+00   2.488997E+00
   1.495337E+01   3.785000E+00   2.373175E+00
   1.589362E+01   3.785100E+00   2.270086E+00
   1.679732E+01   3.785200E+00   2.236403E+00
   1.703725E+01   3.785300E+00   2.240879E+00
   1.650260E+01   3.785400E+00   2.272360E+00
   1.820084E+01   3.785500E+00   2.129164E+00
   1.876632E+01   3.785600E+00   2.151935E+00
   1.727870E+01   3.785700E+00   2.235392E+00
   1.732524E+01   3.785800E+00   2.174959E+00
   1.700116E+01   3.785900E+00   2.185035E+00
   1.622826E+01   3.786000E+00   2.285776E+00
   1.752652E+01   3.786100E+00   2.195176E+00
   1.833361E+01   3.786200E+00   2.153691E+00
   1.743845E+01   3.786300E+00   2.169032E+00
   1.759914E+01   3.786400E+00   2.203361E+00
   1.718665E+01   3.786500E+00   2.232405E+00
   1.746692E+01   3.786600E+00   2.183642E+00
   1.785634E+01   3.786700E+00   2.184602E+00
   1.690291E+01   3.786800E+00   2.252741E+00
   1.749560E+01   3.786900E+00   2.214638E+00
   1.773039E+01   3.787000E+00   2.213527E+00
   1.823066E+01   3.787100E+00   2.209181E+00
   1.653158E+01   3.787200E+00   2.291914E+00
   1.685950E+01   3.787300E+00   2.257539E+00
   1.586279E+01   3.787400E+00   2.310973E+00
   1.624029E+01   3.787500E+00   2.288666E+00
   1.602913E+01   3.787600E+00   2.359605E+00
   1.419922E+01   3.787700E+00   2.637644E+00
   1.457171E+01   3.787800E+00   2.638573E+00
   1.529518E+01   3.787900E+00   2.530919E+00
   1.425467E+01   3.788000E+00   2.549015E+00
   1.405141E+01   3.788100E+00   2.579946E+00
   1.330135E+01   3.788200E+00   2.567069E+00
   1.286482E+01   3.788300E+00   2.522676E+00
   1.450877E+01   3.788400E+00   2.357629E+00
   1.276628E+01   3.788500E+00   2.547977E+00
   1.187202E+01   3.788600E+00   2.686106E+00
   1.206670E+01   3.788700E+00   2.512897E+00
   1.232516E+01   3.788800E+00   2.535235E+00
   1.097994E+01   3.788900E+00   2.773679E+00
   1.093794E+01   3.789000E+00   2.865324E+00
   1.094831E+01   3.789100E+00   2.887451E+00
   1.081909E+01   3.789200E+00   2.652667E+00
   1.171463E+01   3.789300E+00   2.441162E+00
   1.152176E+01   3.789400E+00   2.533530E+00
   1.089744E+01   3.789500E+00   2.704966E+00
   1.154283E+01   3.789600E+00   2.673666E+00
   1.157923E+01   3.789700E+00   2.533721E+00
   1.118082E+01   3.789800E+00   2.524851E+00
   1.110738E+01   3.789900E+00   2.608513E+00
   1.043404E+01   3.790000E+00   2.662449E+00
   1.112657E+01   3.790100E+00   2.589144E+00
   1.289997E+01   3.790200E+00   1.785971E+00
   1.121639E+01   3.790300E+00   1.904078E+00
   1.182589E+01   3.790400E+00   2.284631E+00
   1.076410E+01   3.790500E+00   2.377656E+00
   1.149541E+01   3.790600E+00   2.338585E+00
   1.183162E+01   3.790700E+00   2.372086E+00
   1.184687E+01   3.790800E+00   2.402582E+00
   1.153845E+01   3.790900E+00   2.396328E+00
   1.120947E+01   3.791000E+00   2.614628E+00
   1.104152E+01   3.791100E+00   2.722590E+00
   1.078196E+01   3.791200E+00   2.700847E+00
   1.010392E+01   3.791300E+00   2.819598E+00
   9.500858E+00   3.791400E+00   2.883558E+00
   1.078969E+01   3.791500E+00   2.847677E+00
   1.192252E+01   3.791600E+00   2.731777E+00
   1.051229E+01   3.791700E+00   2.807156E+00
   1.126594E+01   3.791800E+00   2.790775E+00
   1.111975E+01   3.791900E+00   2.662978E+00
   1.083246E+01   3.792000E+00   2.570775E+00
   1.089703E+01   3.792100E+00   2.581860E+00
   9.911001E+00   3.792200E+00   2.828843E+00
   1.003063E+01   3.792300E+00   2.900836E+00
   1.055377E+01   3.792400E+00   2.817798E+00
   1.047424E+01   3.792500E+00   2.790020E+00
   1.073957E+01   3.792600E+00   2.670309E+00
   1.211724E+01   3.792700E+00   2.405949E+00
   1.130338E+01   3.792800E+00   2.450853E+00
   1.075368E+01   3.792900E+00   2.573204E+00
   1.122793E+01   3.793000E+00   2.618058E+00
   1.111090E+01   3.793100E+00   2.620194E+00
   1.134915E+01   3.793200E+00   2.676668E+00
   1.135952E+01   3.793300E+00   2.672338E+00
   1.032170E+01   3.793400E+00   2.800826E+00
   1.066474E+01   3.793500E+00   2.998073E+00
   1.110134E+01   3.793600E+00   2.969194E+00
   1.108297E+01   3.793700E+00   3.046557E+00
   9.977756E+00   3.793800E+00   2.931464E+00
   9.831387E+00   3.793900E+00   2.883782E+00
   1.015588E+01   3.794000E+00   2.721062E+00
   1.088122E+01   3.794100E+00   2.658516E+00
   1.120086E+01   3.794200E+00   2.859442E+00
   1.059839E+01   3.794300E+00   3.151574E+00
   1.008361E+01   3.794400E+00   3.224155E+00
   9.670267E+00   3.794500E+00   3.204757E+00
   1.033651E+01   3.794600E+00   3.149072E+00
   1.122885E+01   3.794700E+00   3.116410E+00
   1.052659E+01   3.794800E+00   3.085244E+00
   9.489692E+00   3.794900E+00   2.794588E+00
   9.205514E+00   3.795000E+00   2.362128E+00
   9.045434E+00   3.795100E+00   2.159626E+00
   1.056942E+01   3.795200E+00   2.291690E+00
   9.869655E+00   3.795300E+00   2.639299E+00
   1.102166E+01   3.795400E+00   2.764546E+00
   1.032189E+01   3.795500E+00   2.865031E+00
   9.657908E+00   3.795600E+00   3.262297E+00
   9.142216E+00   3.795700E+00   3.618481E+00
   9.531521E+00   3.795800E+00   3.514729E+00
   1.065201E+01   3.795900E+00   3.020490E+00
   1.099873E+01   3.796000E+00   2.992002E+00
   9.044610E+00   3.796100E+00   3.539653E+00
   9.341014E+00   3.796200E+00   3.825603E+00
   9.566429E+00   3.796300E+00   3.798690E+00
   1.001384E+01   3.796400E+00   3.328402E+00
   1.056830E+01   3.796500E+00   2.607454E+00
   9.783438E+00   3.796600E+00   2.340191E+00
   9.737720E+00   3.796700E+00   2.667980E+00
   8.691916E+00   3.796800E+00   3.522748E+00
   9.947090E+00   3.796900E+00   3.609010E+00
   1.054312E+01   3.797000E+00   3.097862E+00
   9.636967E+00   3.797100E+00   2.992962E+00
   9.815625E+00   3.797200E+00   3.181079E+00
   9.827685E+00   3.797300E+00   3.646288E+00
   1.005164E+01   3.797400E+00   3.714213E+00
   9.723604E+00   3.797500E+00   3.551842E+00
   9.512816E+00   3.797600E+00   3.417696E+00
   9.931033E+00   3.797700E+00   3.490604E+00
   1.042947E+01   3.797800E+00   3.449463E+00
   1.007564E+01   3.797900E+00   3.409971E+00
   9.514790E+00   3.798000E+00   3.590122E+00
   1.031722E+01   3.798100E+00   3.722573E+00
   1.062897E+01   3.798200E+00   3.893051E+00
   9.487453E+00   3.798300E+00   4.055064E+00
   9.350589E+00   3.798400E+00   3.788911E+00
   1.009547E+01   3.798500E+00   3.096978E+00
   9.777061E+00   3.798600E+00   2.657309E+00
   9.258791E+00   3.798700E+00   2.926300E+00
   9.257541E+00   3.798800E+00   3.698156E+00
   1.051409E+01   3.798900E+00   4.078153E+00
   8.801314E+00   3.799000E+00   4.319392E+00
   1.155247E+01   3.799100E+00   3.171570E+00
   1.131790E+01   3.799200E+00   2.870061E+00
   1.036607E+01   3.799300E+00   2.494174E+00
   9.879221E+00   3.799400E+00   1.290522E+00
   7.825990E+00   3.799500E+00   8.484590E-01
   9.600524E+00   3.799600E+00   9.581167E-01
   1.072053E+01   3.799700E+00   1.831317E+00
   9.866925E+00   3.799800E+00   2.695270E+00
   9.554900E+00   3.799900E+00   2.794839E+00
   9.319800E+00   3.800000E+00   2.700440E+00
   9.085907E+00   3.800100E+00   3.161515E+00
   9.701576E+00   3.800200E+00   3.982781E+00
   9.869284E+00   3.800300E+00   4.296243E+00
   1.000409E+01   3.800400E+00   4.313663E+00
   9.900492E+00   3.800500E+00   4.341125E+00
   8.770703E+00   3.800600E+00   4.675327E+00
   9.143985E+00   3.800700E+00   4.567515E+00
   9.543815E+00   3.800800E+00   4.377921E+00
   8.782237E+00   3.800900E+00   3.752658E+00
   9.349536E+00   3.801000E+00   3.382825E+00
   8.422905E+00   3.801100E+00   3.726709E+00
   9.833228E+00   3.801200E+00   4.149373E+00
   9.752981E+00   3.801300E+00   4.027359E+00
   9.812541E+00   3.801400E+00   3.168967E+00
   9.036981E+00   3.801500E+00   2.506630E+00
   9.201563E+00   3.801600E+00   2.661378E+00
   9.212452E+00   3.801700E+00   3.563091E+00
   8.551601E+00   3.801800E+00   4.412749E+00
   8.931778E+00   3.801900E+00   4.657465E+00
   9.056808E+00   3.802000E+00   4.800357E+00
   8.622353E+00   3.802100E+00   4.821504E+00
   9.168674E+00   3.802200E+00   4.738707E+00
   8.593723E+00   3.802300E+00   4.463912E+00
   8.626541E+00   3.802400E+00   4.383043E+00
   9.952815E+00   3.802500E+00   4.153714E+00
   9.664524E+00   3.802600E+00   4.227939E+00
   9.514366E+00   3.802700E+00   3.957657E+00
   8.333883E+00   3.802800E+00   3.801368E+00
   8.449292E+00   3.802900E+00   3.632944E+00
   9.299912E+00   3.803000E+00   4.040083E+00
   9.515150E+00   3.803100E+00   4.387700E+00
   1.021786E+01   3.803200E+00   3.992120E+00
   9.691533E+00   3.803300E+00   3.379680E+00
   8.196172E+00   3.803400E+00   3.047615E+00
   8.762273E+00   3.803500E+00   3.472948E+00
   1.045668E+01   3.803600E+00   3.705725E+00
   9.738337E+00   3.803700E+00   3.109756E+00
   9.202877E+00   3.803800E+00   2.219168E+00
   9.641783E+00   3.803900E+00   1.976908E+00
   9.321613E+00   3.804000E+00   2.680583E+00
   1.054687E+01   3.804100E+00   3.837221E+00
   8.928037E+00   3.804200E+00   4.409038E+00
   9.579001E+00   3.804300E+00   4.089374E+00
   9.308529E+00   3.804400E+00   4.298207E+00
   1.012184E+01   3.804500E+00   4.513517E+00
   9.225338E+00   3.804600E+00   4.583117E+00
   9.881789E+00   3.804700E+00   4.216069E+00
   9.937577E+00   3.804800E+00   3.838498E+00
   8.284048E+00   3.804900E+00   4.000734E+00
   9.994202E+00   3.805000E+00   4.030295E+00
   1.008139E+01   3.805100E+00   4.146005E+00
   8.614324E+00   3.805200E+00   4.331327E+00
   9.350855E+00   3.805300E+00   3.863793E+00
   9.396332E+00   3.805400E+00   3.380568E+00
   8.990433E+00   3.805500E+00   3.512632E+00
   9.467622E+00   3.805600E+00   3.972738E+00
   9.909776E+00   3.805700E+00   4.293800E+00
   9.292686E+00   3.805800E+00   4.444016E+00
   8.715278E+00   3.805900E+00   4.578082E+00
   1.000385E+01   3.806000E+00   4.353608E+00
   1.075282E+01   3.806100E+00   4.136194E+00
